time,open,high,low,close,volume
2015-01-02 00:00:00+00:00,1186.684,1194.998,1167.43,1188.281,37.29
2015-01-04 00:00:00+00:00,1188.111,1188.48,1177.929,1183.841,0.69
2015-01-05 00:00:00+00:00,1183.841,1207.387,1182.784,1203.241,45.65
2015-01-06 00:00:00+00:00,1203.23,1223.022,1201.603,1216.116,54.46
2015-01-07 00:00:00+00:00,1216.372,1218.568,1208.951,1212.269,40.05
2015-01-08 00:00:00+00:00,1212.27,1216.429,1204.771,1208.107,41.79
2015-01-09 00:00:00+00:00,1208.096,1223.978,1206.939,1223.032,41.29
2015-01-11 00:00:00+00:00,1223.029,1226.33,1222.729,1225.514,0.33
2015-01-12 00:00:00+00:00,1225.525,1235.822,1217.472,1231.277,43.86
2015-01-13 00:00:00+00:00,1231.264,1244.087,1227.238,1233.007,63.52
2015-01-14 00:00:00+00:00,1233.007,1244.308,1224.976,1230.866,75.98
2015-01-15 00:00:00+00:00,1230.891,1266.712,1225.965,1261.93,69.41
2015-01-16 00:00:00+00:00,1261.979,1282.031,1254.93,1280.222,56.73
2015-01-18 00:00:00+00:00,1280.082,1281.358,1275.311,1278.579,0.23
2015-01-19 00:00:00+00:00,1278.583,1279.102,1271.998,1275.541,30.77
2015-01-20 00:00:00+00:00,1275.572,1297.121,1274.001,1292.021,58.18
2015-01-21 00:00:00+00:00,1292.08,1305.244,1284.549,1291.811,65.98
2015-01-22 00:00:00+00:00,1291.768,1307.474,1279.534,1300.912,58.94
2015-01-23 00:00:00+00:00,1300.841,1301.808,1284.308,1294.001,50.41
2015-01-25 00:00:00+00:00,1293.109,1297.912,1290.052,1296.861,0.53
2015-01-26 00:00:00+00:00,1296.861,1299.109,1275.828,1279.872,49.52
2015-01-27 00:00:00+00:00,1279.868,1297.527,1272.221,1293.338,52.23
2015-01-28 00:00:00+00:00,1293.349,1293.629,1279.7,1284.862,42.81
2015-01-29 00:00:00+00:00,1284.961,1285.871,1252.05,1260.68,54.85
2015-01-30 00:00:00+00:00,1260.679,1284.699,1257.041,1283.351,54.36
2015-02-01 00:00:00+00:00,1281.849,1282.59,1279.422,1280.672,0.34
2015-02-02 00:00:00+00:00,1280.672,1283.341,1266.292,1274.59,47.3
2015-02-03 00:00:00+00:00,1274.601,1285.67,1255.461,1261.441,50.34
2015-02-04 00:00:00+00:00,1261.411,1273.879,1256.634,1272.341,46.86
2015-02-05 00:00:00+00:00,1272.364,1273.665,1256.141,1265.327,42.48
2015-02-06 00:00:00+00:00,1265.328,1268.696,1228.298,1233.602,37.66
2015-02-08 00:00:00+00:00,1236.38,1238.81,1234.229,1237.932,0.36
2015-02-09 00:00:00+00:00,1237.962,1243.658,1235.033,1238.668,40.12
2015-02-10 00:00:00+00:00,1238.677,1245.808,1230.946,1233.418,43.22
2015-02-11 00:00:00+00:00,1233.443,1238.649,1216.499,1220.502,34.32
2015-02-12 00:00:00+00:00,1220.487,1232.867,1219.061,1223.566,43.83
2015-02-13 00:00:00+00:00,1223.555,1234.899,1222.8,1229.461,43.12
2015-02-15 00:00:00+00:00,1227.921,1229.36,1227.242,1228.902,0.07
2015-02-16 00:00:00+00:00,1228.872,1236.538,1228.621,1231.762,17.07
2015-02-17 00:00:00+00:00,1231.76,1233.932,1203.713,1209.362,23.34
2015-02-18 00:00:00+00:00,1209.354,1214.339,1197.531,1213.055,32.94
2015-02-19 00:00:00+00:00,1213.12,1222.912,1205.334,1208.792,39.61
2015-02-20 00:00:00+00:00,1208.792,1215.388,1198.141,1201.632,39.14
2015-02-22 00:00:00+00:00,1203.37,1203.541,1200.811,1202.298,0.09
2015-02-23 00:00:00+00:00,1202.318,1210.279,1190.749,1203.036,29.25
2015-02-24 00:00:00+00:00,1203.042,1205.009,1190.388,1204.861,40.92
2015-02-25 00:00:00+00:00,1204.861,1211.782,1201.069,1205.552,34.58
2015-02-26 00:00:00+00:00,1205.552,1219.941,1203.531,1210.091,50.07
