time,open,high,low,close,volume
2014-12-29 00:00:00+00:00,1193.807,1210.465,1167.43,1183.841,138.8
2015-01-05 00:00:00+00:00,1183.841,1226.33,1182.784,1225.514,223.57
2015-01-12 00:00:00+00:00,1225.525,1282.031,1217.472,1278.579,309.73
2015-01-19 00:00:00+00:00,1278.583,1307.474,1271.998,1296.861,264.81
2015-01-26 00:00:00+00:00,1296.861,1299.109,1252.05,1280.672,254.11
2015-02-02 00:00:00+00:00,1280.672,1285.67,1228.298,1237.932,225.0
2015-02-09 00:00:00+00:00,1237.962,1245.808,1216.499,1228.902,204.68
2015-02-16 00:00:00+00:00,1228.872,1236.538,1197.531,1202.298,152.19
2015-02-23 00:00:00+00:00,1202.318,1219.941,1190.388,1214.036,200.19
2015-03-02 00:00:00+00:00,1214.002,1223.189,1163.723,1169.659,191.11
2015-03-09 00:00:00+00:00,1169.648,1175.289,1147.462,1156.853,184.52
2015-03-16 00:00:00+00:00,1156.833,1187.947,1142.759,1186.518,187.29
2015-03-23 00:00:00+00:00,1186.569,1219.681,1179.308,1197.181,208.97
2015-03-30 00:00:00+00:00,1197.11,1217.847,1178.391,1217.719,157.28
2015-04-06 00:00:00+00:00,1217.719,1224.188,1192.618,1207.922,177.09
2015-04-13 00:00:00+00:00,1207.919,1209.498,1183.97,1206.478,217.2
2015-04-20 00:00:00+00:00,1206.478,1209.077,1175.204,1179.893,210.89
2015-04-27 00:00:00+00:00,1179.86,1215.031,1169.583,1178.56,230.41
2015-05-04 00:00:00+00:00,1178.559,1199.809,1177.838,1189.911,218.4
2015-05-11 00:00:00+00:00,1189.911,1227.27,1178.891,1223.805,226.96
2015-05-18 00:00:00+00:00,1223.82,1232.329,1201.529,1203.908,209.37
2015-05-25 00:00:00+00:00,1203.879,1208.58,1180.421,1191.188,163.81
2015-06-01 00:00:00+00:00,1191.188,1204.248,1162.741,1171.228,238.61
2015-06-08 00:00:00+00:00,1171.23,1192.259,1169.451,1183.998,228.67
2015-06-15 00:00:00+00:00,1183.998,1205.69,1172.729,1198.938,233.07
2015-06-22 00:00:00+00:00,1198.948,1199.97,1168.529,1185.518,166.44
2015-06-29 00:00:00+00:00,1185.519,1187.072,1156.98,1173.13,226.1
2015-07-06 00:00:00+00:00,1173.13,1174.418,1147.158,1162.448,286.13
2015-07-13 00:00:00+00:00,1162.458,1164.178,1129.288,1132.132,218.38
2015-07-20 00:00:00+00:00,1132.132,1132.888,1070.698,1097.308,354.18
